val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.008856395337287363,1403865.7738687964,0.008855870831084538,1753002.5956809022
0.004518834973666262,1095233.4407978537,0.004645545681916088,1404676.695914511
0.004214593035635672,993871.9764088646,0.00396002494696393,1315341.568237574
0.0038920941749839132,947079.397724073,0.003492440640567297,1236447.4173115264
0.0036748505636487044,923720.8592599131,0.0032584352187632797,1194642.9355435562
0.0034573213714100335,864037.073455601,0.0030525198787540557,1166653.2374534956
0.0037988252139669466,913690.2169125206,0.002960565012082996,1155741.5977884978
0.0033101738807244452,751101.7928598085,0.002893650304997362,1146557.2793122588
0.003198373434879738,761698.4497679267,0.002831348751234003,1118861.4917187353
0.0034022293057829754,792109.3786917191,0.0027844256061656646,1125937.4498076437
0.0031711445554975823,760190.744958524,0.002797086907898536,1104643.7289755777
0.0031841187266360123,723565.9724288696,0.0027599397468863122,1112144.9011347354
0.0031785356478650525,717584.9945048806,0.002773800654202161,1102169.3697166499
0.0031597000699665066,764303.0933689842,0.0027481601231293864,1106769.4389588726
0.0032584809371029415,679735.8007482882,0.0027035617948431207,1077409.4271940743
0.00320614052822417,770186.229059215,0.002693378659616034,1100813.1557875373
0.0033527693129943798,750105.0420709605,0.0027097286165029886,1086886.2065076418
0.003183787197643972,739178.9738864506,0.002681601071864905,1071182.5338653785
0.0031165444298521605,706019.269167553,0.002700583168462547,1092706.6859252898
0.0031561769179582117,748221.4175176206,0.0026766602181077723,1065808.761531475
0.003578841687047969,615784.1851904409,0.002676717005557863,1060358.7309339996
0.0031296556468656633,732096.6917174315,0.002652243333924786,1058226.4641866882
0.00337153976544465,776314.3821937683,0.0026509431130196676,1066219.534847471
0.0031870406627701915,684197.6999933518,0.0026700658210923513,1088467.0979694275
0.003144066224303054,696554.3815627458,0.0026515272801674633,1065927.5547246726
0.00316571662744861,685948.8801040475,0.002658047247790249,1057883.0258157311
0.0032751825837912868,774643.0277761639,0.0026513142855725735,1081481.636611034
0.0031728130838251938,691746.0805099802,0.0026373804644513202,1065211.0443850008
0.003428862604378665,648125.4457787136,0.002623807491779507,1042434.4151752077
0.0032971326815330977,676723.2743905982,0.0026230545680835304,1062592.1017265301
0.0032036750174065714,705856.1584372094,0.002623603398720902,1050455.170063484
0.003153848526807549,693479.9460410111,0.0026330371280705715,1062600.2061255472
0.003231285150574192,702515.9090419743,0.002611925206315446,1052428.8451455138
0.0031671389517559747,717696.5592303593,0.0026212210025840315,1082129.2257820736
0.0031235488784314056,700472.2411816071,0.0026171101366046323,1085270.9334171892
0.0031425229015864553,700281.8188169291,0.0026023846894996355,1066412.705011188
0.0031293692196201475,713945.4265430022,0.002614508568006287,1064161.8150141411
0.003156644341991937,757710.0393477032,0.0026175631165324923,1075810.1078714416
