val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.014175548938527124,411783.51871092425,0.026336241565554974,1156581.310526579
0.01368083288675724,731481.1591650572,0.0168044397611934,984402.5437925849
0.005330973658582848,633331.9822272927,0.01497102020510349,1011087.3362125258
0.0070397250878558556,474048.4781462279,0.012398543514939676,988743.3129859869
0.00656603150777263,481135.50481584144,0.010758337811174162,1003132.1459790333
0.0030134592313975847,541894.0114801655,0.009351660943848181,1007656.4827686135
0.0027620651331907073,550977.6840171181,0.007759998778487185,998068.5473003489
0.003742811870516131,625422.9936456723,0.007097008317619203,1010504.6241941594
0.002780625195449188,595237.2660041063,0.006108973032334842,1015472.9726565643
0.002612890203609142,576748.4320089266,0.005320091905319188,995727.6862572553
0.003633185638246943,623134.09482983,0.00488630846501833,1005073.2305188576
0.002782381448715721,590378.4697573878,0.0044473031668149565,1026545.0585433334
0.002622296141771689,559332.2763452705,0.004068789490195642,1047840.4320372947
0.0026908274233827124,542333.7631813176,0.0037982900683061187,1025585.0064866988
0.003780454859666066,522049.7575212649,0.003559625739433679,1010763.8506379571
0.0024726183507463614,562896.5198722093,0.0035142218186912768,1029855.677123141
0.003221381439143276,617996.3007913105,0.00328577919470438,1016613.3922034072
0.0027183923120152214,603101.7218200718,0.003214312029093594,1018859.8452142945
0.0027873344235633687,552866.6639428041,0.003131974976262953,1038491.7683988934
0.002977765674086914,563679.9123598094,0.0030604800225112094,1022307.2798125853
0.002520881290068036,600905.6812733928,0.003001847425812339,1004980.6028328015
0.0024764547364262,597945.539037447,0.0030007591674732696,998383.0944739726
0.0024936060326331607,572229.8648149155,0.00300392593447882,1023271.4213711438
0.0024599855668731973,630144.7127442611,0.0029320224966988507,1025831.393746974
0.0024693660689539165,606013.8729839696,0.0029560317042990622,1028916.9244845544
0.0025812785452321275,624499.8875847299,0.0029360911970486843,1007370.5277462801
0.002890979182784972,545955.4658044471,0.002898901605036065,1016765.6856251765
0.0027230583825010118,641495.9588501382,0.002900421509900725,1015630.4144917063
0.0025834290106147868,581549.5313252355,0.002901477626334113,1017551.9580804812
0.002402834699742786,592393.490320736,0.0029079535255679884,1029071.5230757012
0.0025001357131567304,608842.8659876904,0.0028952376863144967,1027055.3631104789
0.0025069164229424784,602752.9837787943,0.0028571515023730785,1024070.3257286936
0.002479030389990871,573233.0479406776,0.0028692080531022455,1032820.4955779905
0.002414412124645076,587476.4490562238,0.002899592796183494,1041954.9355547287
0.0025032352298088967,581583.002394661,0.002893062440050115,1019509.493281103
0.002515676510211259,574898.1917988517,0.0028745986085878797,1019449.1339026941
0.002440033362244919,628714.0801044351,0.0028804946032139553,1024176.3877833943
0.0024390320599428643,585860.1213596615,0.0028657280351876853,1034902.5754788392
0.002848395285488573,644951.8815675927,0.002847773577928184,1036256.7954856339
0.0025345625849206264,564260.8907356699,0.002893171022556363,1036652.2638498035
0.00257793717774684,625611.2629611563,0.0028545293215303177,1024529.3289913756
0.0026290132312500503,569695.538659255,0.002853115680571421,1041777.5928811461
0.0035807959675720684,536066.7149679153,0.002878553842205599,1034972.052470556
0.002397675123129645,599554.6245856383,0.002844016527285777,1038002.937272611
0.002574928386725093,613871.123183425,0.0028397935102076597,1032192.4716123678
0.0025753164850388496,599835.2215310648,0.0028563809886305446,1034091.2080049446
0.0027360273114868036,650697.852823456,0.002844115539667118,1028287.6375521373
0.002651822331278357,565890.8318455323,0.0028378984081861842,1040365.0173430294
0.0024263106917352915,623759.7708975379,0.002811450636665146,1021491.8566217776
0.002483480605691058,579489.5048023984,0.0028429940920771963,1035362.2609097473
0.002474762414618304,611922.013511518,0.0028142076605055704,1024867.9299945142
0.002443819085681636,597587.0989495568,0.0028277449417545134,1030356.6523683037
0.0026262816632042895,591397.8649666326,0.0028021707953548576,1036666.2509000112
0.0025222985967951112,598074.9058734623,0.0028044518459229223,1039583.8029883989
0.0031855096017571007,560692.7254078928,0.0028029898089547475,1047104.8693108101
0.002389095771580389,596985.2727098683,0.0028185213207974134,1043511.837204293
0.0023825238927670284,600030.5143173663,0.0028043165532535457,1032561.8882693371
0.0034080474729089225,542375.4400659426,0.002807146993476942,1033439.9523314243
0.002443783128531799,610115.7123874909,0.002819431704884193,1038731.0743755294
0.0024389997641481374,584403.3676552303,0.00281813109158931,1023478.079541273
0.0027387623709266328,628804.6453941267,0.002786202965057399,1031912.3017558032
0.0023948946116317395,588429.7666141589,0.002788583502027554,1026771.4285420425
0.002523847107585835,566672.7770829321,0.0028106843994324467,1049746.5116512363
0.0024000516047304843,589983.8133200486,0.002791476758331599,1043403.2065557861
0.0023906618187276465,606934.3045293734,0.0027873117501387395,1037981.000252715
0.002598410214934694,568709.4915735062,0.002799040047362088,1044629.7659877983
0.002438382668105259,600523.7176019333,0.0028018335300127426,1031025.3234881812
0.002763887493310654,571438.4321861988,0.0027988570153219513,1028999.0306832114
0.0026292633473046245,554874.9855703511,0.002777240438700979,1052462.1741413309
0.002376699829751144,594372.9579245329,0.0027728054968707535,1041812.3574394061
0.002448547419450444,624672.2180826637,0.0027649507452789917,1061240.659478616
0.0023869045171460448,588439.7881264021,0.0028018323311873945,1019945.2538743941
0.0025233873938694086,568418.4624834519,0.0028012920867270196,1030318.1791783198
0.002660218065229481,567930.1270345147,0.002800921506461609,1033989.1824452449
0.0023770145064931645,621642.0787619868,0.002816145759951099,1042397.0158369464
0.002519179479212626,627527.3110159824,0.0027775232711560035,1048567.7493209048
0.0024004011389371052,589354.0488050863,0.002788742668365678,1029889.8129951127
0.0024721985341857444,601500.9583447215,0.0027458022933184024,1027800.9232016028
0.0024075743441791773,619780.1536736652,0.002774328902835049,1040513.8829642055
0.002529045808804594,589903.665633278,0.00277554028510419,1038128.4425398828
0.0023897134020148822,603550.8194681905,0.002787031213954899,1053278.723762607
0.0025806869055172194,626961.5942966365,0.002745390535859638,1036354.9387461463
0.0025380128963682076,607011.236001137,0.0027835359195449265,1037904.8814666969
0.002724427470907535,563585.314638284,0.0027787404628582747,1034707.8677127259
0.0024513314372606285,602135.5469281679,0.002765700613675886,1037988.5231250662
0.002383685481118665,582599.002784166,0.002790439495794385,1044348.0350402243
0.002391240359720874,581039.3369608842,0.0027646288081599646,1044769.6698991045
0.002895108211009808,584511.5482592026,0.0027755587255155825,1034373.6813963815
0.002377893470410999,628284.6626496043,0.0027924228982483764,1040887.3318693818
0.0025856031213612116,627405.2892083009,0.0027914197969598226,1033768.1034175886
0.0024746147962606746,622372.1843828621,0.002762977831649134,1034637.3929181276
0.0025018935445568244,615526.8050598629,0.0027543478160647742,1040451.9963981904
0.0024571674838619524,585854.9678676985,0.0027563923903662396,1053228.8401730016
0.002566973025563175,582188.0350639881,0.00276148599561259,1051530.6726970994
0.003187132918316385,556361.1663854673,0.0027561248367629857,1047734.0382102287
0.002497469417610178,645088.7231731677,0.002780604204948408,1031825.5711597268
0.002362432786811237,594831.868185757,0.0027627732583422617,1048054.6215214079
0.0025014501891910896,634453.4109116736,0.002749416582421007,1030158.8037047457
0.0024626396827664,571150.3809485927,0.0027916241662733886,1048429.8873726571
0.002366183557946158,608379.4083713907,0.002766014954007893,1068339.2719762025
0.0023702029437167693,581853.2029128871,0.002757682750809444,1063885.733657359
0.0032868260209761918,566960.677915499,0.0027529433450425964,1043505.5738566277
0.0023755079616943815,604236.0862857199,0.002790158752194909,1056056.9765979445
0.002392019367365495,621153.524434823,0.0027632414293755968,1050421.2191365014
0.0024921987743864956,611994.7856211193,0.002768733354666865,1042660.747870539
0.0027106092071684943,563127.0312134025,0.002757406932447689,1051873.769767581
0.0023418950983610867,587796.2543259104,0.0027659666163465345,1055666.5168667787
0.002939501137939416,547626.9445984577,0.0027696669691926745,1059117.1637560742
0.002483643397467224,592239.2014420136,0.0027362272828952016,1047294.1990532408
0.0024082244723370337,590922.6259359365,0.0027672539904982927,1060829.431220306
0.002338886201846279,587400.9045185399,0.002742729095450367,1038091.3395945647
0.0023907310365607593,591362.6414964357,0.0027558953074334437,1059918.9040696353
0.0023531850941001823,597867.1567167745,0.002743078002885702,1047333.8731805935
0.0023457991823477315,601563.4473695363,0.0027127554476350903,1028807.6577786144
0.0024379982727044847,565722.080513784,0.0027578254125967443,1056923.472351839
0.0024580375421408658,576994.2835354271,0.0027314007012958987,1054875.5794788848
0.0023436388538967076,607577.4027923523,0.0027086299260606966,1046945.499541398
0.0024083999264772208,578215.6037062376,0.002757357607584402,1041266.6881999776
0.0023441287210462635,605247.3250300322,0.00273561944377171,1032698.2702257712
0.0027407754848772998,608300.2060958679,0.002737266087837248,1060472.5677772467
0.0024234154309600046,592831.4000562432,0.0027456846390009285,1051301.011619314
0.0023402891604515385,612983.1379594803,0.0027753125831305263,1062322.341677099
0.002460340279297268,650333.5089431235,0.0027268677368670344,1068625.0608094775
0.0023567551955819403,608603.0077252552,0.0027240544234413697,1056024.345991733
0.0024012354563802346,639824.5006380059,0.002715131488056427,1062654.4348640533
0.002373461621159206,630574.479727625,0.0027225276806492763,1066887.0337468085
0.002517005854906425,566774.2823887854,0.002758357136858156,1077696.047920135
0.0027260144184678113,639383.6844701789,0.0027290096074477376,1071986.8840946574
0.0023680381355402264,624265.3774972431,0.002725840734026159,1061423.3581196535
0.0025744828399807827,634026.5434799456,0.0027308269693370325,1071972.4028462165
0.0025966098005680933,664310.9574365179,0.002714654256488724,1044055.5528841368
0.0024373619982363225,596437.5011131562,0.002743628544070904,1086526.3003022876
0.0027655686408460346,545388.5082661697,0.0027325556869338074,1084392.3458163047
0.002323140769033294,615564.1989889102,0.002739395059600293,1048121.9943839568
0.0023225921763478006,607860.2482636493,0.0027039278572402806,1072337.9220378683
0.0023150787980762443,587417.6714916469,0.00270751931261361,1055111.750161614
0.0023349533230492534,644053.372920619,0.0027358457064592693,1053275.1220223373
0.002288538111199026,626193.742958263,0.0027088260696639856,1071696.5531686805
0.0027309854304976336,624633.0615363787,0.0027065454987270465,1066708.7436623152
0.0022971747151109257,624585.0401326164,0.002742516872843346,1076984.9504737817
0.0022863038571538656,617863.9537886198,0.00272892134926136,1062959.0596309947
0.002295398528983889,589997.919226749,0.002693919045233493,1069582.5844356895
0.0029450935387272106,542170.2903653086,0.002718531601467585,1064772.9327735258
0.002333141780230355,582247.5303885353,0.0027161468801099853,1074295.5675489164
0.0031172434082233458,635699.4143992191,0.002724145490070244,1056368.6756337509
0.002544795554578816,610277.8995749236,0.0027472261503249046,1055784.7291197982
0.0027609321467783002,551669.7090256383,0.002700362676889243,1095042.8433709056
0.0024236569125674137,568951.2829667141,0.0027104146596807314,1074078.381506105
0.002544464421452149,593183.2005125914,0.002706521584214755,1073375.9589669984
0.002274210548275566,601159.8915778821,0.002720602445124862,1073940.9043069936
0.0024832159054872646,570560.6758194646,0.0027002296925533608,1064982.411508904
0.0022747864439503825,580003.5460329078,0.002709468131638076,1077285.3675786986
0.0024817205179116135,558958.0519916613,0.002696366611060249,1091248.0428509375
0.0023141026244343213,606633.3425383862,0.0027146595455032874,1068626.9370662312
0.0023256616669044207,623704.2442604476,0.002685273405254246,1068693.1256740193
0.002320752199419542,617859.5542501061,0.0027127987304029154,1086074.821321833
0.0028899213585797997,668387.1491294289,0.0026921009653842593,1080370.9497625954
0.002323900541243755,592185.0702813168,0.0026958846891052034,1090129.002679561
0.0024857247941988763,591558.4410639093,0.0027155338663114124,1073735.154831218
0.0025472809503055273,697124.9960955919,0.002721263540751604,1079412.5130505078
0.0023157575718623755,607568.4097465149,0.0026845330328691794,1107562.0327103287
0.0024342876544661256,613245.5812457519,0.002695433736767575,1093693.5164085329
0.0023232112064301216,638103.103553486,0.0026851317514272697,1079154.4746686528
0.002319663979893111,603180.2303092332,0.0026825315184352628,1105717.370746606
0.002438323847732125,575368.3044219748,0.0026868491765695162,1095650.256155675
0.002432681663277254,562993.4233978324,0.002682292325287519,1095829.677320939
0.002447703232012638,621886.5480700193,0.002675240620162832,1086621.1893713672
0.002216591915857362,621935.9252135825,0.0026882491856589016,1096197.7333972978
0.0022385425176215733,650197.6354684612,0.002668720614333379,1094608.7224035717
0.0022187383613150643,598739.7565254805,0.00266872128752251,1127333.9744728382
0.002377844331423737,586021.5395951478,0.0026675589933587486,1108049.9028604163
0.0023675801811070614,575300.8880042725,0.0027010510857385325,1120971.7733024727
0.002898611182675141,551278.3376427133,0.002664554380217051,1139284.7745376623
0.0021604580199452504,625954.7126956128,0.0026731685580438876,1106376.939864655
0.0021875606987250273,582542.5060545291,0.0026450378980756883,1139231.4716359482
0.0023152227620050754,646202.5648210469,0.002632541020501809,1097572.0606928566
0.0024237982242515214,593702.8520342524,0.002652396930729499,1119011.5152914517
0.0023334184768066253,639258.5015743024,0.0026546978169536017,1147696.0336903841
0.0021265812699834325,656893.6740528321,0.002652006592455668,1146679.0961018053
0.0022732620356600195,649851.6955567999,0.002679874837982008,1156021.8968056845
0.0021686840821611665,729727.1300590219,0.0026312178690884127,1120783.275299646
0.0022613100075638197,595669.786703902,0.0026372274175196528,1156495.2226638757
0.0021498476850930217,581949.4476945886,0.0026507612836199354,1142198.6462808705
0.0022796398482671184,613920.5769938048,0.0026048401997323676,1141073.8457216874
0.0021613200474317343,651294.0889043568,0.0026325864425624707,1146584.762974177
0.0021106363497930204,684740.4573826037,0.002627282712316836,1116361.7884559722
0.002141371429567513,641488.2611460675,0.0026176504454160313,1163054.1577320218
0.0020931365796379763,668552.585509728,0.002626919373421066,1141254.610445461
0.0026346822269260883,682737.4892818377,0.0026342697112809823,1175963.5528877792
0.00215153544992038,617191.1483037063,0.002616968619726957,1126950.3858947312
0.0021074507785087252,602985.1110365167,0.002612309875415571,1153484.6534260577
0.0020487314650631198,654068.0388464087,0.002643710678016924,1134068.7338515536
0.002138427438457375,639208.9380905405,0.0025799019559544613,1127613.9096528497
0.0020437570761897743,613431.9564468659,0.0026066396402262423,1175527.380861559
0.002255501915557945,599101.4107979725,0.0026085585122366988,1158870.6951978568
0.0021019536997585876,608024.0143028037,0.002635629132266594,1126035.726249265
0.0020384263605288566,622959.7798019361,0.0026323311371975635,1215205.3053322758
0.0020441281283167735,613945.3629625307,0.0026254096020753665,1140747.232332902
0.0022464406860936903,662899.4391947796,0.002595434454045292,1169841.208863268
0.0020705857719092264,594475.0399465539,0.0025987164118517953,1165695.6049410077
0.0022331282301450007,587373.5947689716,0.002620373263685818,1156842.1300547845
0.0020333485671444806,631221.9638468984,0.0026182094366704843,1153017.6296623948
0.002333488209318003,649275.0446379638,0.0025799689564225546,1153368.0843016917
0.0021283092862741013,660695.5137444525,0.0025885205499334147,1164350.306534181
0.0022314364331384407,566578.1555389976,0.002615066985319178,1140518.2623781357
0.002623024999187488,640556.850151038,0.002607892373217696,1140030.429284293
0.0024147978253892754,563811.3739968023,0.002571468257670661,1156777.280000522
0.0024367157962318143,576530.4077279529,0.002606510009437081,1163199.4100578984
0.002103261518541476,589440.3707353212,0.0025784280502338364,1185873.4913540685
0.0021728487185562707,589004.2812791864,0.0026332432868699713,1155568.184694703
0.002076057581341819,632454.6602342702,0.002592046291298087,1127027.1690797221
0.0020097935235541256,608344.0912162685,0.002632189915986754,1185419.2282613365
0.002096990575199815,581352.436054101,0.0026168480690523803,1174178.7847735228
0.0020857695415530788,624571.4151783993,0.002599586593211595,1166725.350037974
0.002034570101128563,655152.7755348699,0.0026215050510321573,1163851.614970865
0.00217599608963121,622002.2226091839,0.0025880023908902362,1162071.3153097425
0.0022186149861152097,571157.2524833265,0.0026451932508722844,1203644.447510148
0.0021953097639447697,578722.0744593422,0.0025943527184426785,1166921.7659669
0.002295425415861695,569437.2590672976,0.002601756544065583,1127645.2532508355
0.001999021591448163,621462.4999127203,0.0025875291285520218,1145682.7476750899
0.002306331010872085,679187.5622215293,0.002578715712999005,1131497.437058157
0.0021018513661619593,622351.7882644994,0.0025832799870341297,1152861.6127061665
0.002079974997413581,640127.3506172822,0.0025711773567081214,1144242.6065796982
0.002368656132536465,563550.842390067,0.0025938603739781552,1175582.0444186218
0.00234707447090687,670381.3534872418,0.0025719675739262118,1128304.1178290972
0.0023090670133559398,636096.7153455922,0.002621737545558128,1167383.860652282
0.0020060082753689734,641095.5638535126,0.0025855708799986956,1146980.0859562464
0.002178939509587,597144.8719165614,0.0025692788910973503,1211301.198709225
0.0024933520005483104,603645.3110292967,0.002582226957878973,1166857.9447314618
0.0020536284284235684,628456.1315782228,0.002621151517223881,1196683.7778912208
0.002012285431079754,602820.5978521766,0.0025839457216571614,1174057.4834961728
0.002516011076657532,569381.9365083883,0.002603877854522273,1156433.6915149735
0.0020579592105282526,587442.6395128433,0.0025780061308115004,1161301.0428604162
0.0020503118677912984,589598.8487614582,0.0025981790405215626,1127719.250311583
0.0019992953049151113,618316.6838144612,0.0025912817546267465,1164273.294430233
0.002269461893772779,679705.2633180836,0.0025923135575939373,1181682.944517675
0.002167238138863301,576331.1009656548,0.002588500363011676,1202928.5439708664
0.0020020218428599412,640955.2288945,0.0026040789897901467,1179046.2941757387
0.0020471316585381188,689868.0306708447,0.0026111525792000163,1183847.8714946986
0.0020165467689142007,597859.8467417374,0.0025721527100821214,1200541.6402212267
0.002102316082274068,600661.526057167,0.002558589823970414,1165347.2723914604
0.0020603066421107513,618837.1394791264,0.002575748329140605,1096118.348529869
