loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.002907766868249845,24538.317829747088,0.002961908456340317,95141.86135004235
0.0028793496866158005,16844.427119968477,0.0029655158361731274,91861.3556422648
0.0028658159173772495,16545.80343578222,0.0032572550926558614,118188.48590137903
0.0028665190478628973,22146.928642482435,0.003098580614570289,78224.3078739735
0.0028176732784673825,25774.870343476894,0.003171134971747783,108091.03003106204
0.002821100476308394,23294.66334049781,0.0031741310789664026,71419.67758612645
0.002825271369826238,18914.947219586647,0.003098933918612284,97847.33213011832
0.0028127649892437257,18264.64230701537,0.0029543425994362576,84381.93946072007
0.0027765931353856952,33067.00817221044,0.0028945657491664806,94096.3668972545
0.0027944907196560654,25199.463862293826,0.003189361933139955,55442.941591659976
0.002737754994561359,17768.516871159958,0.003036225750889141,128533.77179027646
0.0028230240426452484,21149.699183031244,0.002973695482536767,123253.2600185816
0.0027672581080094736,19077.675757828016,0.002887901717768192,78683.76100417091
0.0027680145852520305,31893.15369956298,0.0029598600949354683,129448.50178762205
0.00278766066476829,16929.1397662113,0.0030073849316734273,70396.25972641894
0.0027228107439764477,24002.15974602754,0.0032118594897599714,57957.96606688022
0.002747455432758493,19519.85150865406,0.003057972159940548,102356.4300919952
0.0027588045884681454,24577.555534052444,0.0031212653975531573,138622.54361542454
0.0027151059276597986,24715.723211665783,0.0033128112422872173,86675.1417405783
0.0027267576937516362,24265.007145309966,0.0029297106651527027,109133.17202448906
0.0027119377487165443,23708.100285619705,0.0029073717529887865,110936.09133715005
0.0027290550026790065,28264.767680713718,0.0032390408531540005,88178.24841741056
0.002702040689760598,24977.987990463,0.003070464054874329,54456.37671776112
0.002671536224468027,24683.381732322563,0.002911456445217669,67279.30828152341
0.0027140738782551834,24172.262347897547,0.0028574526457206986,119720.54177576963
0.0027199723282039672,26116.08935569246,0.0028633670618034572,83298.15375905661
0.0026914446537335546,21314.63538997844,0.003049709526510732,57913.20761652164
0.0026724768950272416,22103.140586052847,0.0028434613507700686,94411.04611489951
0.0026800837647801235,28333.72115328876,0.0028944227702025044,97595.12072015973
0.0026962126764326784,23365.49572418523,0.0028855753595675017,95645.88946602338
0.00268661241129167,26333.827779333857,0.003151108266589421,79820.7711741244
0.002680475888805369,20651.64983835408,0.002924998462616746,120331.2533361538
0.002702709715623977,23841.14561606197,0.0029203396405459675,66952.88687782975
0.0026353090588571663,21040.353821566307,0.003036208932615989,130366.0179357161
0.0026553277095811346,23273.988776768056,0.003073177823514359,51951.83538726669
0.0026834496646109276,20602.912869033036,0.002888871687236972,81598.46356776319
0.00264027876649999,20118.522711543454,0.002910660613917178,90562.47519474471
0.0026591732713820066,17820.276517545022,0.0032154152943132622,89211.62311605438
0.002684538358822465,23420.987777847033,0.0029231619148498405,81895.10024184494
0.0026572990000121675,21518.649609535863,0.0028555527165445922,80693.59962812488
0.0026601691378943496,21344.941225039725,0.003104708227508517,51237.76678723235
0.0026345255682402747,24356.56109988067,0.0030002382088328084,58956.17467447786
0.0026648614610845253,15262.991253233311,0.0029726202323180468,64735.99752162355
0.002601523125986174,20016.867287485155,0.002848121706290999,88188.01840357058
0.00263984474441889,20304.584277673755,0.0028586536412460103,107828.1261632228
0.002623633128038402,18171.494800385557,0.0030044132016436376,107859.21212543988
0.002649984712980814,25729.123886109952,0.0030617600056680357,105173.88967450296
0.0026449973493246205,22466.353130553165,0.0028403934365459228,90185.55218125861
0.0026273787518868506,18591.560886931857,0.002980686694857662,107552.89848726268
0.0026562129852946027,24085.13797437325,0.00287238349312088,78360.46235538571
0.0026317287593511708,27475.37124909844,0.0030627232230481497,67076.87959385163
0.0026270291906292154,20277.166049788135,0.0029228202260044287,63837.35693715348
0.0026605527448325846,20064.012091845496,0.002924125599088315,89906.87280605875
0.0026122612149091593,17943.530062547587,0.0028698159110011738,71425.12040801649
0.0025948060001167706,24754.773656594487,0.002889988201150819,73289.6315913752
0.0025993852422462175,21362.295684075823,0.002994060017776635,59426.7254034008
0.002616183493854636,19852.135599397305,0.0030228711310343144,72071.54066664394
0.002626222628437109,23117.580581126713,0.0029175468088441306,99254.48682341294
0.0025927029545339993,18339.33003093603,0.0028689974993180035,107624.53786531757
0.002581958576626444,18429.338128684867,0.003038718729641451,87776.85668474605
0.0026457774974405763,22937.095415320444,0.002863929313691309,81963.413802978
0.002578195578908011,17706.665252984774,0.0028911792256589262,61228.92846502191
0.002602829455034965,22818.07945935938,0.0029851311732773072,115232.05802527675
0.0025973791704371066,19333.65843467777,0.0029136877007792036,73384.1315486094
0.0026134643312859334,25237.957615191186,0.002887045776658239,78718.24839563541
0.002598761904069175,18713.52969624432,0.003107666738264282,51787.57411454208
0.0025945758868513974,24534.816525897528,0.00297283855084914,67365.66198937384
0.0025928429183629106,11944.200540934158,0.0029152124793362113,70060.03216894978
0.0025988006999053187,18903.63934619968,0.002882790593741639,63259.10173005739
0.002576944115840025,20650.083807349252,0.0029282962159998234,74079.14476323557
0.002590407128209027,14991.615563491045,0.002841790105577721,94319.07636577734
0.0025692779678472524,20532.7893818424,0.002855527114750372,92187.74511294623
0.002615474458057749,20783.30177538597,0.0028526276651683687,82858.74499436699
0.002584984227793954,26211.131774400874,0.002934474639288104,96052.3979129301
0.00260390444213556,18811.217558449698,0.0028845820058817115,74719.54260421597
0.0025748389707088977,24232.956157817258,0.00306026223905691,110032.52355922709
0.0025575510263758697,22061.014171646893,0.0029427084573819887,83606.86144164902
0.0025978083382597415,19499.84032329288,0.0029148422648464655,112220.84179593358
0.0025717427459056095,20968.81230172471,0.003044135725499157,84829.4166750773
0.002578374435872597,17521.957395458157,0.002895407768320723,93578.17516220505
0.0025907791156826888,20052.375202595857,0.0028515467707517827,90631.58863918824
0.0025542921243961584,19406.582705773304,0.002845105442163417,96343.40656429085
0.002558618183989646,21550.839977455267,0.002896788859246706,71956.96188007835
0.0025682409079903264,18747.541858121192,0.0028960758803417107,93000.03656122065
0.0025708774011897837,21034.015517106138,0.003457165729005493,78893.91059973552
0.0025652901912581617,22240.548477535183,0.002997528023031423,72569.36466283235
0.0025613155318581957,17366.19735493909,0.0028837612239945593,75176.50693338389
0.002545770948247637,24723.331920000495,0.002915977626071721,70991.79627386648
0.002562907634113552,19039.061391982257,0.0028999915189686734,102552.82384662089
0.002557396584300924,19737.109731536348,0.002891970282434881,67041.42756046305
0.002547151649781203,16344.775964060638,0.0029210965645889773,95604.51049927757
0.0025585353630515986,21739.009332232457,0.0030378075609831163,92813.2243579384
0.0025428379446710064,18768.22437943436,0.0028914974291346833,71586.2926841726
0.002541162917169474,16631.239695752934,0.0030407867804983666,116896.22358223099
0.0025509894772164396,15534.235041426837,0.0030578818066874015,49686.41616518761
0.002544243979757115,21381.562057679774,0.0029739827692154366,116807.68399817655
0.002554289448627476,17865.020378724697,0.0029794628508053814,92102.00675043042
0.0025119755194853927,21773.961659814093,0.0028712605138172835,86501.81880256633
0.0025227592667975162,15275.70585581608,0.0030120559614917842,59793.529919185494
0.002543374908993305,17775.12387362981,0.0029054452721412583,115847.39948938561
0.002551249904968476,22021.493796896208,0.0030417355031234746,80769.59925524557
0.0025153385508110966,13221.431456646418,0.002957572654167377,60480.56943138338
0.0025338277090656554,18107.107757503443,0.0030196714304761055,81465.62628330241
0.002514977202924379,17279.227947898864,0.0028634784793466865,91793.23338632657
0.002541196512279369,14577.90619308213,0.002865932115107047,95157.96520293954
0.0025319844903582234,18635.42416491363,0.0029601033532795687,58968.46455094502
0.0025329670681602367,23103.212905576544,0.002958599434911745,59521.09506406024
0.002527588100756629,13839.62665932969,0.002953843577527908,89762.09094425583
0.0024943651074890868,22089.556587238894,0.002920557024163268,83338.02560824416
0.0025311224323902597,18957.075382969742,0.002902030311572751,95117.70100013517
0.0025164375087972416,23299.64440603767,0.002871636344972222,96587.33044142343
0.0025330316830994718,15295.383582735223,0.0029372831729927835,102647.92510185143
0.00249860470836698,20773.59413007432,0.002900110390085181,91551.08941922028
0.002523660907616555,15235.692699302286,0.002839102746157459,82568.15711786815
0.0025229687763662157,16476.72742347743,0.0029336372976955074,74413.69891296623
0.0024983659123338883,13337.69165283979,0.0029546380657128088,79540.90572676867
0.0025129868449737967,18943.710622205315,0.0029076637262071465,73770.86561843361
0.002493744977607818,19327.14307413832,0.003443280242713872,51650.18804055437
0.0025113801147978185,17208.663345173463,0.0029760641255356123,72992.0439402622
0.0025192858558148144,19831.608991202662,0.003061121151301349,80804.23338630206
0.0025257229099397436,17461.423799181404,0.0029514313126006823,68478.64656617034
0.002512030176092255,19122.8738665412,0.0030180982123715634,72608.26881719065
0.0024951436269270667,21337.72537991178,0.0028615920262167033,89324.3631225233
0.00249905209423248,15031.552382019043,0.0029548035508409564,64194.862591201665
0.0025074176442320063,18863.563236545626,0.0029003360538544724,87050.33854842003
0.0024852355940235874,10810.456130276696,0.002952421132527809,84412.32605620827
0.002500650962719978,19052.49094060581,0.002830600749658167,92498.87176810316
0.0024883327254930795,22445.185456783747,0.0030092217152636585,64489.882976203466
0.0025137115167611734,16896.721777105042,0.0028735433093446923,85154.53368177635
0.0024975121294353473,18694.579345527778,0.0029241869981450944,83606.65008827837
0.0025053699395729827,15177.602911537559,0.002906776455908554,69021.92500394904
0.0024956202352324785,18673.304207238667,0.002916614334087024,62713.75658310348
0.0024882482613863078,20676.142842874044,0.0030112590312785384,107877.71561642233
0.0024784375196796353,18867.397123278603,0.0028539541647901187,79405.78328156164
0.00250914501300934,18575.10317085111,0.0029374111604165754,58745.25353695985
0.0024800643281285037,14164.212434862298,0.0028612471316105527,79960.36661311839
0.0024778346152881446,17604.913201694813,0.0030472945478196545,43661.42970972135
0.0024639785308390857,21173.810253509004,0.002914171439061626,87878.98252216035
0.0024876353341959797,15562.085475691198,0.003200128190889763,53693.43262357638
0.0024622415737959287,19300.665674951197,0.0029088511882268448,75233.37341215432
0.002503398061777323,13772.233245803058,0.0029171206282121356,57597.71782656378
0.0024902176755969806,18614.596277277542,0.002904211695289244,75823.44482641539
0.002494224179630815,25613.96205038659,0.0028972919655671694,62275.40434265137
0.0024840770507136645,20785.1712707054,0.002991320910698382,104834.12094095617
0.0025065123282878078,21984.099700807732,0.0029772939525573375,73540.49655686798
0.002463698348409291,23952.23190467912,0.002984479963324562,52589.35875058113
0.002477007966015046,19887.81907200907,0.0028934304489919337,72872.17055397721
0.0024502264453508593,24612.264536462557,0.002920299355457788,63230.756531967905
0.002466741227497489,18163.6880898422,0.002832656954882001,65299.38130391962
0.0024823267087656056,13937.605936003087,0.0028738245430251627,57369.9551039404
0.002466537814240082,20575.547551395222,0.002901849558979158,95702.46808007934
0.002465282893660715,18270.230096133473,0.0029675058025751826,109356.3630577862
0.002468300426126284,15636.125720849506,0.002863363985326572,82150.33383825935
0.002463311497469322,17146.007188752516,0.0030562223005886633,48819.10734373255
0.002489078960744506,18178.177353391227,0.002844643711464379,70489.06584418034
0.002469712379972561,19119.770930193627,0.002886118179373922,87312.19910821204
0.0024715908124916634,17509.87075498807,0.0028999870778288893,81583.5226307994
0.002457051482083181,16629.676546623617,0.002962581555366248,65694.0899208922
0.0024358745025691844,17277.319250722336,0.003147651695174699,67022.7811957705
0.002450566960909104,20929.3301128509,0.0028908212266977313,80086.69104822252
0.0024588304678830556,17421.224872937735,0.0028550114906404963,82530.54166840894
0.002461121879739024,20455.518486637182,0.002859024815788076,96729.33402005075
0.0024575050414176814,18171.86139767611,0.003192085529747,94420.17511789965
0.0024463779260799037,19644.96963884541,0.0030129005950528427,65849.74843144356
0.002454232048337995,16107.914653427382,0.0029600588957944306,92827.93681845383
0.0024408697138966645,20741.580338486492,0.002904485016917585,67864.12522779332
0.0024462029435435087,21423.279528120656,0.002901462924841475,72213.49772225309
0.0024329680024756718,17772.66340301617,0.0029784117042443744,63535.98785836286
0.0024480433068790677,21647.604400772612,0.002901622956704856,67214.23920317114
0.002459473716000379,25077.000279915243,0.003096073248799517,80219.97413203282
0.0024344448876898674,23345.32640111891,0.0028334992721073503,100728.06661152779
0.002447210652311727,17686.254035472288,0.0028655165201890973,51470.72637783531
0.002431048965523556,20375.243289618284,0.0029003112367414186,57143.83695473462
0.0024261336503708262,17182.960293956432,0.0028554435189727186,80414.3730743722
0.0024344610650155504,16776.330449086334,0.002884022716748837,72912.09850656465
0.0024204675077886904,15499.352499346458,0.003063740642085327,72986.58119772884
0.0024287933467618994,21220.298988624443,0.0027978453584072828,92821.48529041457
0.0024293358642292224,19636.41472405825,0.0028803540599606644,82780.5818643006
0.0024423563270750694,18151.126244140625,0.002886274294415369,94838.59806475602
0.002426725637009841,16947.49632836526,0.0029671969320768715,83455.4707791885
0.002422945665069303,21506.093237288136,0.002942561402983944,71373.37858153983
0.0024308282614890803,19513.71829617982,0.002988356820386679,65403.8870001256
0.002442066061389396,20492.269549904257,0.0028501696978003783,58982.745920936366
0.0024345679223790008,17491.39685693825,0.002914737452750494,100314.05068718192
0.0024171053343215736,16603.164466550665,0.002832298703936999,66150.12430487684
0.002424668694862117,20445.365254712637,0.0028595041931345866,64819.0465884368
0.002423223574598462,19045.957563310785,0.0030350178871591093,65772.5059325554
0.0023950695091763795,27505.11368989925,0.0030974674746058976,86300.46508093788
0.0024089246995241966,13475.965734227326,0.00295494140453809,75027.8672751792
0.002437721465003945,16719.899859445602,0.0030100205679756895,92528.26054997186
0.0024147582954206206,19667.024271625844,0.0028044001748761434,70640.92819169739
0.0023945551390238736,16605.077719024142,0.0030204081353623715,91394.51830131904
0.002421395014024387,16018.574263631788,0.0028939861032135,95553.74033149288
0.0023896078796015454,12741.390506764299,0.0028368974455265966,63413.164393250925
0.0023986473901481445,16642.058149383804,0.0030639221763674044,79672.38210941893
0.0024138542235971,16074.21980425715,0.002926471333706555,111497.151108553
0.002399746582290884,18332.84981579538,0.0029045498701276923,62167.646520683265
0.0023813045023924717,18044.959415252426,0.0028413262183521813,65488.68639248748
0.0023941627909445156,19370.475411686526,0.0028367917422099866,77576.09673413765
0.0023830467337521456,17678.282511518315,0.002816107312629148,89286.67207305535
0.002368886779172946,13038.193339485299,0.0028187374130686253,104352.08830614261
0.002402052798513639,19852.258498296964,0.0029493668164512032,63492.76363033501
0.0023889231023268174,15300.522257690689,0.002875285207564466,72079.4108966494
0.0023980303359991415,15015.376375985614,0.0029474632523637887,119963.11307735492
0.002386532986505052,17541.021442618417,0.0028115563049127172,78015.25999237884
0.0023961805236857323,18157.29988838351,0.0029126575502751344,76640.74219031935
0.002373006742731747,17482.377250601818,0.0029756388355257194,67749.63342136098
0.0023761467032323955,14040.46121740464,0.0028317345732435163,56622.5932512504
0.0023799723707834037,17876.781905308093,0.003069251947521512,69022.76844154103
0.0023912350111719915,16356.570205837961,0.0028396506912307215,54932.75049003169
0.002370742148830224,16359.17250315288,0.0027725357690390326,91638.70135818227
0.0023846708891944865,16728.68813958016,0.002812028671004319,55870.48891736793
0.002400395164581931,19206.934501963213,0.002918547417987665,84842.0419257539
0.002390704058031788,15465.264459518174,0.002844295641024307,89366.40225798305
0.002397426715720508,15105.148235751394,0.0028597359649674215,84371.74602982195
0.002387692643518923,17185.70378179854,0.002751032535733708,80901.95979299275
0.0023931639464098518,19351.469639884042,0.0027880471458318606,74093.429160807
0.002383002236832754,17715.789310193853,0.0029556739537864155,42233.38908280811
0.002395737084875799,17224.58714833379,0.002905566025654615,111584.69027834502
0.002381726557262621,16483.767892006566,0.002916895002150635,56650.746332958
0.0023790120018046287,18143.040431595626,0.0028661237036028834,67077.08995410164
0.002386116450541984,19194.604314618646,0.0028526584047986947,73194.49558090857
0.00237916527533809,14660.305021934639,0.0028660864518969716,52796.812723370625
0.0023804528605887447,15308.816573898574,0.0028037006570538624,84001.99616460629
0.002398717594190927,15671.069461778026,0.002774831434893769,98080.57667944548
0.002355909785161079,19727.750411759716,0.0029207202288678877,77150.50780837149
0.0023832490528160233,15703.808517497177,0.0028010145413921547,66993.56976527727
0.0023591425565971155,15325.911963734256,0.002975761422355944,77548.02315876723
0.0023579196995913475,15892.715704714501,0.002830036360396977,79505.28641075095
0.0023773386767291923,14452.585225836285,0.002920865776749917,84582.39740586955
0.0023652444720520813,20473.551606469107,0.002883903451795405,73359.08899421986
0.002368423932721302,13339.366363572202,0.0028273659192054393,92520.6419747507
0.0023831858739130577,19859.793978089154,0.002908575547270113,63260.9217903804
0.0023536105838178074,14580.849108429731,0.002879161901226157,51335.07932590887
0.00237636677264157,16590.895701551017,0.0028387578850693445,62143.09800592731
0.0023689664980491337,18802.588263814894,0.002766440637471935,89380.56717647563
0.002368462332508574,14868.19058619095,0.003022241638374819,54939.199077120786
0.002346112002255553,18284.754789443195,0.0028624774572130647,108158.75176249801
0.0023742187968376328,19645.819713300283,0.0028084812268068904,62596.04035766327
0.0023420337278837874,18024.552650623904,0.0028356900103485984,62090.457120655126
0.002364653493072522,13537.945286878425,0.0028296695785132503,51645.73436650274
0.002322143479424008,15417.434822641793,0.0030653781585567716,81674.49491201268
0.0023651160092045694,16596.955526701717,0.0029510100657038946,107099.43588697145
0.002340459872968495,14297.652703378193,0.0027702307432727136,103226.9353155857
0.002346369094136408,14262.483266108626,0.002929152752653454,69537.97671185178
0.002348620460384478,17093.096760370026,0.00286868930157456,64107.813788965614
0.002343068272285795,16366.713692841353,0.0029654891995095425,58928.2003344705
0.0023427434211312713,22230.0426066173,0.002855039565586952,77182.20389034692
0.0023437649893053507,29103.14030547837,0.002904894137467739,89016.53521436284
0.002372226105387307,15941.328229616327,0.002971858738449936,69957.50944523457
0.0023464917954120596,17130.20675427039,0.002816205835903595,77496.26988707103
0.0023367788126471183,17972.611100844042,0.0028515090749318926,63732.46987004023
0.0023526744310886174,15571.88900127217,0.002986734707248433,110067.5247421951
0.002342920095707148,12163.258785818327,0.002819229416539629,108689.65661213147
0.0023190539458419306,19922.530852098884,0.002913391872388155,72866.32663284538
0.0023429462018470138,17387.137307156063,0.003034997386091741,58017.21023760112
0.0023431925468651925,15792.99335642876,0.002987389878913339,65733.13790310072
0.0023478999843157956,13449.746602919757,0.002804908966094945,90409.99606113875
0.002346598758993639,16639.05693270874,0.002785183466578281,64393.70087882486
0.002328185851701488,15283.477053725937,0.0029000122594505856,44161.96446382969
0.0023495109169033622,14914.772999133611,0.002798463625517365,85465.73096005653
0.0023238920488915706,16260.702239273589,0.002855549641863316,77937.84464526728
0.002321359899558001,18834.546744968222,0.0029369160529360136,59521.16230263501
0.0023170708423890804,17142.90828395184,0.002876624667892534,66007.62088302475
0.002347675216021174,14946.934779406014,0.002738581315535276,79493.26895928566
0.002330657400285541,17968.876317010137,0.002799510439273669,53292.62880736207
0.002359162880423463,14023.363775079242,0.0029058089901173637,91646.70191730019
0.0023231202637682023,16833.5030915217,0.0027854053434080285,71303.15026029768
0.002339175590898021,17867.817661904028,0.002904220505744449,78409.06178422453
0.002340853257783515,21332.630211799235,0.002832637687398068,68935.80899051775
0.002320936055853963,13948.824730512975,0.0028308134826479582,85301.6775744421
0.0023308821020932018,17282.13960666902,0.0029124099651116945,69405.37962000046
0.0023269190855829394,15715.517583943254,0.0028519704369325332,86265.66436958313
0.0023183727912541668,16926.979567649196,0.0028152496902305625,99755.4316375556
0.0023189844066056156,20992.8888113574,0.0028802425843594084,85391.99404628234
0.002319756149803683,15249.12586379255,0.002855676268215428,111625.37795851838
0.002332990616149569,16279.351380387128,0.002901743291841298,87923.07511532154
0.002311750173537155,18755.014887189704,0.0028938946271061436,71382.63874967422
0.0023227615694878466,19035.88580898246,0.002845515851362352,73098.0441492321
0.0023494782096437983,15568.992263066695,0.0028656774702072525,49425.20242546886
0.002315066892432712,13490.508944938789,0.002798545451423005,84283.21145498476
0.002324275945202779,14420.769624266284,0.0028411869574960676,71380.94514405513
0.0023176334957450122,17422.940806484676,0.0028748686555868787,54565.13453982728
0.00230792656948127,15377.960071140094,0.0028958739694878266,56195.615811924086
0.0023098814605214332,20687.880767784507,0.002874365011182228,58078.784537263884
0.0023046319461033,17650.37414860431,0.002832893046950275,60205.80309949252
0.0022929434861545844,17678.685628177966,0.0029057278890392544,78052.78047547427
0.002289756489096809,17735.163239825233,0.0031050686098414936,50848.79797724158
0.002315685032093424,17242.28923011728,0.002928949711164388,47262.074695459676
0.0023061080463862016,18119.67012433637,0.002849954541935406,66013.37448664373
0.0023048363476360248,17315.897834338688,0.002831641354796819,63812.678982168356
0.0023153562642697057,17959.404614743507,0.0029796007332322607,92234.29697299065
0.002291500149326304,13947.56027300715,0.002828957549485457,94143.68639524798
0.002301544327036304,17859.54409134558,0.0028841807500993148,70463.8978791862
0.00229341142548848,15886.062190190201,0.002878244164828355,56640.449717828116
0.0023292567037929922,15305.571112354342,0.0028200387969076787,78112.83929281063
0.002301973671573451,20051.171638914464,0.0027796477659971747,91473.45903526542
0.0023076991950303823,19944.576285698324,0.0028747965576926817,70167.095266857
0.002312808989026284,10947.375274580616,0.0028690976721586557,76768.85664763364
0.0023033574097237343,12872.127342116533,0.0030997521788657554,80587.76658534759
0.0023056082696164566,14454.005597702544,0.0028178206678470333,90051.1953480924
0.002305783486372586,15785.256150137691,0.002820376913089564,69618.34558457519
0.0022811756405853112,16770.04108389748,0.003039981222982042,109439.0898655889
0.0022939087496281177,19080.921832662807,0.0029101364026061596,97571.14460985827
0.002289853258500412,15262.6828018804,0.0027995406444110264,83425.32494522427
0.0023181422502749553,16688.22838148395,0.0029648859766108443,61347.77759156313
0.002292681928534629,14867.616666263128,0.0028367818472068997,87704.28789753166
0.0022780432046343715,15217.56575231507,0.0027892966551232154,90781.39308387149
0.0022807630331776406,16833.3968114743,0.0029018772867745253,97867.84469362274
0.0022892024261340245,20043.66287966712,0.0028769478194683716,80342.45489393592
0.0022890195954212195,20879.995704398978,0.0028522252224883722,57245.75331321167
0.0022716647775496467,17539.45622696828,0.0029027889486268202,67241.36716370472
0.0022894037214060458,16663.277864307467,0.0029331113739719658,64859.660438213985
0.0022870931329868607,13072.427484838454,0.0028407405068317385,97205.2328176474
0.0022989376511235358,18557.125476319135,0.0027693006417122707,64832.1189557887
0.0022869020501877797,19152.690164157415,0.0028658150820956973,73731.397994191
0.002277413030060292,16461.52164872121,0.0028869487551115166,55722.42098249813
0.0022809014391722317,19602.136859327413,0.002830806449247203,68518.99066557307
0.0022746734723953876,17767.751114592214,0.002848962475701324,62770.171992750584
0.0022681357685665963,15334.611242253708,0.0029193490078064654,53602.96636815794
0.0022699692351270027,19855.271338230457,0.0028848068807800814,83588.65894787354
0.0022752439986472414,21492.907674192265,0.0028242973597590983,74166.8712431508
0.0022652801062469767,15942.893807576325,0.0029009872614130724,62291.36538656573
0.0022544830570597266,18201.417239154882,0.0030146875038053506,84472.93917380384
0.002275402645627826,16660.66032509109,0.0028718621356312213,76038.49808622326
0.0022757189019693663,15984.604279727742,0.002897024741827254,61214.60927277788
0.0022853130445641984,16324.600118035269,0.002848540548268696,75913.61649255335
0.0022781814264165143,17894.161312071978,0.002963768391915451,95109.84305977024
0.002278784150889112,18269.89109139963,0.0028985651529568864,53775.32178733159
0.002280613933547826,22070.762573911765,0.0028815251496167983,104788.47447993026
0.002258512729936737,18969.119949591168,0.0028508213494729566,79035.26572802625
0.002259846955269449,14744.910319518009,0.0029222947248475563,70240.24949735234
0.0022662863119236997,17841.61646955794,0.002808317065641169,76069.81773648103
0.0022652610773852065,17316.50725431979,0.00292091462090803,73360.01294110551
0.002268205652518545,15233.698703423452,0.0028413609963073216,77352.33352125212
0.0022700197199138545,19383.680032543893,0.0027969279859195867,84771.39435597496
0.002272048407313177,16723.93243220339,0.0028640258438396805,96373.6369623905
0.0022844124636218206,18405.52345512752,0.002980589018512163,55866.0459347948
0.002249544326910528,15467.534268218735,0.0030174322700448775,48376.026776522165
0.002264054400467519,14827.547565833916,0.002995438307552457,49241.20786349142
0.0022809245082218263,17420.113976235858,0.0029089567999673917,74923.18558191333
0.0022463779660352205,17463.001853044156,0.0028067205507059253,90175.22055758792
0.0022445279469524146,18270.49555324283,0.0030216015384539694,84061.03940490585
0.002268455141555455,19572.945403708505,0.003023454984697899,79862.65238898211
0.002259575044736266,16433.669775781018,0.003067995413208912,108152.69417197416
0.0022673228193958433,17833.49301615466,0.0027812652548435107,78757.4019389557
0.002246192836218466,16882.441639088258,0.002883358884861353,60320.81089834199
0.0022727292566796986,18892.07884912316,0.002840499232037132,68389.96591860715
0.0022604064542358204,20741.285222137452,0.0029794155819949653,45339.553423933015
0.0022625777542401673,15785.658302688857,0.002851031988782564,84982.52557009229
0.002249856661152789,14821.988958411264,0.0029270395841257965,66410.99982247439
0.002265778453578636,14300.94654924244,0.0028223895526474346,74713.80280493709
0.0022711324194540916,15219.263838480028,0.0028214368557409027,81699.23387465686
0.0022545104596164013,20440.649724031093,0.0028508904475029223,85539.95587354331
0.0022659437122549545,17395.32615299419,0.002898601955760529,52912.39337863775
0.002258131420334517,15577.07254278461,0.002846131877552306,65107.07040541092
0.002248903970502443,14371.301366967411,0.002881092881271496,62394.96813360278
0.0022391290499244707,13677.361396642911,0.002813922363431564,70010.75579625598
0.0022593846588821733,14879.947380292213,0.0027889333345752524,75359.28740952989
0.0022416843287804624,18233.055714885646,0.002908462474773851,54501.45473464534
0.0022517300880182597,18874.69702691133,0.002843927991861396,94495.36912563098
0.0022468698531136672,18407.194362371414,0.0029546365789484934,77530.81569854521
0.0022367279477007057,17067.429514190673,0.0028696250622962773,78309.03050819828
0.0022463021357938396,16027.117362207186,0.002967311054405907,60544.65103190111
